Concurso;Jogo;Mandante;Visitante;Data;1;X;2;Odds_1;Odds_X;Odds_2
998;4;CRB/AL;CSA/AL;Domingo;0;1;0;2,75;2,87;2,6
998;5;COREIA DO SUL;BRASIL;Domingo;0;0;1;8;4,2;1,36
998;6;BULGARIA;MACEDONIA DO NORT;Domingo;0;1;0;2,75;3;2,7
998;7;ESPANHA;PORTUGAL;Domingo;0;1;0;2,1;3,3;3,5
998;8;REPUBLICA TCHECA;SUICA;Domingo;1;0;0;3,2;3,2;2,3
998;9;ESLOVENIA;SUECIA;Domingo;0;0;1;3,6;3;2,25
998;10;IRLANDA DO NORTE;GRECIA;Domingo;0;0;1;3,5;3;2,3
998;11;SERVIA/SER;NORUEGA;Domingo;0;0;1;2,2;3,1;3,6
998;12;VASCO DA GAMA/RJ;GREMIO/RS;Domingo;0;1;0;2,62;3;2,62
998;13;GUARANI/SP;VILA NOVA/GO;Domingo;0;1;0;2,05;3;3,6
998;14;MEXICO;URUGUAI;Domingo;0;0;1;2,5;3,2;2,62
997;1;LIVERPOOL;REAL MADRID;Domingo;0;0;1;2;3,75;3,5
997;2;FIGUEIRENSE/SC;FERROVIARIO/CE;Domingo;1;0;0;2,25;3,1;2,9
997;3;GOIAS/GO;BRAGANTINO/SP;Domingo;0;1;0;3,4;3,2;2,25
997;4;CONFIANCA/SE;APARECIDENSE/GO;Domingo;0;1;0;2,15;3;3,2
997;5;SAMP CORREA/MA;GUARANI/SP;Domingo;1;0;0;2,6;3;3
997;6;FORTALEZA/CE;JUVENTUDE/RS;Domingo;0;1;0;1,66;3,4;6
997;7;CORITIBA/PR;BOTAFOGO/RJ;Domingo;1;0;0;2,55;3,1;3
997;8;SANTOS/SP;PALMEIRAS/SP;Domingo;0;0;1;4;3,3;2
997;9;VILA NOVA/GO;GREMIO/RS;Domingo;0;1;0;3,75;3;2,3
997;10;BOTAFOGO/SP;MIRASSOL/SP;Domingo;0;1;0;2,62;2,87;2,6
997;11;CORINTHIANS/SP;AMERICA/MG;Domingo;0;1;0;1,61;3,8;5,75
997;12;CUIABA/MT;ATHLETICO/PR;Domingo;0;0;1;2,7;2,9;3
997;13;REMO/PA;FLORESTA/CE;Domingo;1;0;0;1,57;3,2;6
997;14;FLUMINENSE/RJ;FLAMENGO/RJ;Domingo;0;0;1;4,33;3,6;1,83
996;1;NACIONAL;BRAGANTINO/SP;Domingo;1;0;0;2,87;3,4;2,37
996;2;VELEZ SARSFIELD;ESTUDIANTES;Domingo;1;0;0;1,3;5,25;9,5
996;3;U LA CALERA;UNIVERS CATOLICA;Domingo;0;0;1;3;3;3
996;4;LDU;ATLETICO/GO;Domingo;0;1;0;1,72;3,8;4,75
996;5;PONTE PRETA/SP;CHAPECOENSE/SC;Domingo;0;1;0;2,25;2,8;4
996;6;ROMA;FEYENOORD;Domingo;1;0;0;2,35;3,4;3
996;7;COLO COLO;FORTALEZA/CE;Domingo;0;0;1;1,95;3,4;4
996;8;LONDRINA/PR;OPERARIO/PR;Domingo;1;0;0;2,45;3;3,2
996;9;WANDERERS FUTBOL;BARCELONA;Domingo;0;1;0;3,6;3,5;2,05
996;10;ATLETICO/MG;TOLIMA;Domingo;0;0;1;1,36;4;9,5
996;11;CERRO PORTENO;OLIMPIA;Domingo;0;0;1;2,25;3,25;3,1
996;12;INDEP. DEL VALLE;AMERICA/MG;Domingo;1;0;0;1,53;3,8;5,75
996;13;PENAROL;COLON;Domingo;1;0;0;2,4;3,2;2,8
996;14;INDEPENDIENTE;CEARA/CE;Domingo;0;0;1;1,95;3,2;4
995;1;CORINTHIANS/SP;SAO PAULO/SP;Domingo;0;1;0;2,25;3,1;3,5
995;2;FREIBURG;RB LEIPZIG;Domingo;0;1;0;3,8;3,5;2
995;3;FIORENTINA;JUVENTUS;Domingo;1;0;0;2;3,8;3,4
995;4;OLYMP DE MARSELHA;STRASBOURG;Domingo;1;0;0;2;3,4;3,75
995;5;ATLETICO/GO;CORITIBA/PR;Domingo;1;0;0;2,15;3,3;3,4
995;6;FLAMENGO/RJ;GOIAS/GO;Domingo;1;0;0;1,2;6;15
995;7;SANTOS/SP;CEARA/CE;Domingo;0;1;0;2,15;3,2;3,6
995;8;JUVENTUDE/RS;PALMEIRAS/SP;Domingo;0;0;1;5,25;3,6;1,7
995;9;AMERICA/MG;BOTAFOGO/RJ;Domingo;0;1;0;2,4;3,2;3,1
995;10;CUIABA/MT;INTERNACIONAL/RS;Domingo;0;1;0;3;3,1;2,45
995;11;FORTALEZA/CE;FLUMINENSE/RJ;Domingo;0;0;1;2,05;3,2;4
995;12;BARCELONA;VILLARREAL;Domingo;0;0;1;2,1;4;3,1
995;13;REAL SOCIEDAD;ATLETICO MADRID;Domingo;0;0;1;2,62;3,3;2,7
995;14;ATHLETICO/PR;AVAI/SC;Domingo;1;0;0;1,65;3,75;5,75
994;1;BOCA JUNIORS;CORINTHIANS/SP;Domingo;0;1;0;2,15;3,1;3,8
994;2;CARACAS;THE STRONGEST;Domingo;0;1;0;2,05;3,25;4
994;3;BRAGANTINO/SP;ESTUDIANTES;Domingo;0;0;1;1,9;3,3;4,33
994;4;INTERNACIONAL/RS;INDEP.MEDELLIN;Domingo;1;0;0;1,45;4;9
994;5;PENAROL;CERRO PORTENO;Domingo;0;1;0;2,25;3;3,75
994;6;FLAMENGO/RJ;UNIVERS CATOLICA;Domingo;1;0;0;1,22;6,5;13
994;7;NOVORIZONTINO/SP;SPORT/PE;Domingo;0;1;0;2,55;3;3,1
994;8;FRANKFURT;RANGERS SCO;Domingo;0;1;0;2,35;3,4;3
994;9;ATHLETICO/PR;LIBERTAD;Domingo;1;0;0;1,8;3,75;4,5
994;10;PALMEIRAS/SP;EMELEC;Domingo;1;0;0;1,22;6,5;13
994;11;COLON;OLIMPIA;Domingo;1;0;0;1,75;3,6;4,75
994;12;SANTOS/SP;U LA CALERA;Domingo;1;0;0;1,55;4;6,5
994;13;CRB/AL;LONDRINA/PR;Domingo;1;0;0;1,9;3,3;4,5
994;14;RACING;MELGAR;Domingo;1;0;0;1,36;4,75;9
993;1;PALMEIRAS/SP;BRAGANTINO/SP;Domingo;1;0;0;1,53;4,2;6,5
993;2;RENNES;OLYMP DE MARSELHA;Domingo;1;0;0;1,8;3,8;4,2
993;3;CEARA/CE;FLAMENGO/RJ;Domingo;0;1;0;3,4;3,4;2,15
993;4;INTERNACIONAL/RS;CORINTHIANS/SP;Domingo;0;1;0;2,2;3,2;3,5
993;5;ATLETICO/MG;ATLETICO/GO;Domingo;1;0;0;1,3;5,5;8,5
993;6;FLUMINENSE/RJ;ATHLETICO/PR;Domingo;1;0;0;2,1;3,2;3,8
993;7;ATLETICO MADRID;SEVILLA;Domingo;0;1;0;2,25;3;3,6
993;8;VILLARREAL;REAL SOCIEDAD;Domingo;0;0;1;2,05;3,6;3,4
993;9;SAO PAULO/SP;CUIABA/MT;Domingo;1;0;0;1,5;3,75;7,5
993;10;NAUTICO/PE;CRUZEIRO/MG;Domingo;0;0;1;3,1;3,25;2,4
993;11;BOTAFOGO/RJ;FORTALEZA/CE;Domingo;1;0;0;2,25;3,1;3,4
993;12;CORITIBA/PR;AMERICA/MG;Domingo;1;0;0;2,15;3,5;3,3
993;13;AVAI/SC;JUVENTUDE/RS;Domingo;0;0;1;2,4;3,2;3,1
993;14;GOIAS/GO;SANTOS/SP;Domingo;1;0;0;3,1;3,1;2,5
992;1;BRAGANTINO/SP;ATLETICO/MG;Domingo;0;1;0;3,5;3,3;2,1
992;2;AMERICA/MG;CSA/AL;Domingo;1;0;0;1,6;3,4;7,5
992;3;AZURIZ/PR;BAHIA/BA;Domingo;0;1;0;6,5;3,8;1,57
992;4;ATHLETICO/PR;TOCANTINOPOLIS/TO;Domingo;1;0;0;1,12;9,5;15
992;5;LEEDS UNITED;CHELSEA;Domingo;0;0;1;4,75;4,2;1,65
992;6;WATFORD;EVERTON;Domingo;0;1;0;4,2;3,6;1,83
992;7;WOLVES;MANCHESTER CITY;Domingo;0;0;1;11;6;1,25
992;8;ELCHE FC;ATLETICO MADRID;Domingo;0;0;1;6;3,6;1,65
992;9;CEARA/CE;TOMBENSE/MG;Domingo;1;0;0;1,57;3,6;7
992;10;JUAZEIRENSE/BA;PALMEIRAS/SP;Domingo;0;0;1;17;7;1,16
992;11;FLAMENGO/RJ;ALTOS/PI;Domingo;1;0;0;1,08;11;26
992;12;CORINTHIANS/SP;PORTUGUESA/RJ;Domingo;1;0;0;1,11;8,5;26
992;13;VILA NOVA/GO;FLUMINENSE/RJ;Domingo;0;0;1;4;3,3;2
992;14;CUIABA/MT;ATLETICO/GO;Domingo;0;1;0;2,1;3,2;3,75
991;1;FLAMENGO/RJ;BOTAFOGO/RJ;Domingo;0;0;1;1,4;4,5;8,5
991;2;ATLETICO/MG;AMERICA/MG;Domingo;0;0;1;1,4;5;8
991;3;OPERARIO/PR;CRICIUMA/SC;Domingo;1;0;0;2,05;3,1;4,2
991;4;ATHLETICO/PR;CEARA/CE;Domingo;1;0;0;2,15;3,2;3,6
991;5;VILLARREAL;SEVILLA;Domingo;0;1;0;2,3;3,3;3,1
991;6;ATLETICO/GO;GOIAS/GO;Domingo;0;0;1;1,9;3,4;4,2
991;7;PALMEIRAS/SP;FLUMINENSE/RJ;Domingo;0;1;0;1,5;3,8;8
991;8;CRUZEIRO/MG;GREMIO/RS;Domingo;1;0;0;2,55;3,1;3
991;9;GUARANI/SP;PONTE PRETA/SP;Domingo;0;1;0;2,05;2,9;4,5
991;10;ATLETICO MADRID;REAL MADRID;Domingo;1;0;0;2;3,5;3,75
991;11;BRAGANTINO/SP;CORINTHIANS/SP;Domingo;0;0;1;2,5;3,1;3
991;12;SANTOS/SP;CUIABA/MT;Domingo;1;0;0;1,85;3,2;5
991;13;FORTALEZA/CE;SAO PAULO/SP;Domingo;0;1;0;2,6;3,2;2,8
991;14;JUVENTUDE/RS;INTERNACIONAL/RS;Domingo;0;1;0;2,9;3,1;2,55
990;1;REAL MADRID;MANCHESTER CITY;Domingo;1;0;0;3,1;4;2,1
990;2;THE STRONGEST;ATHLETICO/PR;Domingo;1;0;0;2;3,4;3,8
990;3;CUIABA/MT;RACING;Domingo;0;0;1;3,75;3,25;2,1
990;4;AMERICA/MG;ATLETICO/MG;Domingo;0;0;1;5,75;3,8;1,61
990;5;TALLERES;FLAMENGO/RJ;Domingo;0;1;0;4,5;3,2;1,8
990;6;NOVORIZONTINO/SP;CRB/AL;Domingo;1;0;0;1,79;3,48;4,8
990;7;COLON;CERRO PORTENO;Domingo;1;0;0;1,85;3,25;4
990;8;ATLETICO/GO;DEFENSA Y JUSTICI;Domingo;1;0;0;2,15;3,1;3,3
990;9;DEPORTIVO CALI;CORINTHIANS/SP;Domingo;0;1;0;2,7;3;2,55
990;10;CSA/AL;CRICIUMA/SC;Domingo;0;1;0;2,1;3;3,5
990;11;ALWAYS READY;BOCA JUNIORS;Domingo;0;0;1;2,9;3,4;2,2
990;12;OLIMPIA;PENAROL;Domingo;1;0;0;2,05;3,1;3,4
990;13;FLUMINENSE/RJ;JR BARRANQUILLA;Domingo;1;0;0;1,95;3;4
990;14;TOLIMA;INDEP. DEL VALLE;Domingo;1;0;0;2,2;3,2;3,1
989;1;CEARA/CE;RB BRAGANTINO/SP;Domingo;0;0;1;2,05;3,25;4
989;2;CSA/AL;SPORT/PE;Domingo;1;0;0;2,15;2,9;4
989;3;AMERICA/MG;ATHLETICO/PR;Domingo;1;0;0;2,2;3,1;3,6
989;4;SAMP CORREA/MA;OPERARIO/PR;Domingo;0;1;0;2,6;2,9;3,1
989;5;GOIAS/GO;ATLETICO/MG;Domingo;0;1;0;6;4;1,57
989;6;CUIABA/MT;ATLETICO/GO;Domingo;0;1;0;2,2;3;3,6
989;7;CHAPECOENSE/SC;CRUZEIRO/MG;Domingo;0;0;1;3,25;3;2,4
989;8;PONTE PRETA/SP;BRUSQUE/SC;Domingo;1;0;0;2,25;3,1;3,4
989;9;BOTAFOGO/RJ;JUVENTUDE/RS;Domingo;0;1;0;1,85;3,3;4,33
989;10;CRICIUMA/SC;NOVORIZONTINO/SP;Domingo;0;1;0;2;3,2;4,2
989;11;CORITIBA/PR;FLUMINENSE/RJ;Domingo;1;0;0;2,45;3;3,2
989;12;CORINTHIANS/SP;FORTALEZA/CE;Domingo;1;0;0;1,8;3,4;5
989;13;TOMBENSE/MG;VASCO DA GAMA/RJ;Domingo;0;1;0;3,1;3,1;2,5
989;14;INTERNACIONAL/RS;AVAI/SC;Domingo;0;1;0;1,5;3,75;8
988;1;LIVERPOOL;VILLARREAL;Domingo;1;0;0;1,28;5,5;10
988;2;ESTUDIANTES;RB BRAGANTINO/SP;Domingo;1;0;0;2,3;3,2;3,2
988;3;LIBERTAD;ATHLETICO/PR;Domingo;1;0;0;2,2;3,2;3,4
988;4;GENERAL CABALLERO;CEARA/CE;Domingo;0;0;1;4,6;3,4;1,72
988;5;CORINTHIANS/SP;BOCA JUNIORS;Domingo;1;0;0;2,1;3,25;3,25
988;6;INDEP. DEL VALLE;ATLETICO/MG;Domingo;0;1;0;3;3,1;2,4
988;7;FLUMINENSE/RJ;CLUB UNION S.FE;Domingo;0;1;0;1,7;3,2;4,75
988;8;INDEP.MEDELLIN;INTERNACIONAL/RS;Domingo;0;0;1;2,45;3;2,7
988;9;AMERICA/MG;TOLIMA;Domingo;0;0;1;1,85;3,1;5
988;10;FORTALEZA/CE;ALIANZA LIMA;Domingo;1;0;0;1,23;5;12
988;11;OPERARIO/PR;GREMIO/RS;Domingo;0;0;1;4,2;3,2;2
988;12;CUIABA/MT;RIVER PLATE;Domingo;0;0;1;1,53;3,9;6,7
988;13;EMELEC;PALMEIRAS/SP;Domingo;0;0;1;4,5;3,6;1,72
988;14;VASCO DA GAMA/RJ;PONTE PRETA/SP;Domingo;1;0;0;1,8;3,25;5,25
987;1;PALMEIRAS/SP;CORINTHIANS/SP;Domingo;1;0;0;1,87;3,5;4,5
987;2;PONTE PRETA/SP;CRB/AL;Domingo;1;0;0;2,5;2,87;2,87
987;3;ATHLETICO/PR;FLAMENGO/RJ;Domingo;1;0;0;4,2;3,4;1,95
987;4;RB BRAGANTINO/SP;SAO PAULO/SP;Domingo;0;1;0;2,8;3,1;2,7
987;5;SAMP CORREA/MA;BRUSQUE/SC;Domingo;1;0;0;2,55;2,9;2,8
987;6;FLUMINENSE/RJ;INTERNACIONAL/RS;Domingo;0;0;1;1,83;3,3;4,75
987;7;ITUANO/SP;VILA NOVA/GO;Domingo;1;0;0;2,25;2,9;3,25
987;8;TOMBENSE/MG;CRUZEIRO/MG;Domingo;0;1;0;4,2;3,1;1,95
987;9;ATLETICO/MG;CORITIBA/PR;Domingo;0;1;0;1,22;5,75;17
987;10;LAZIO;MILAN;Domingo;0;0;1;2,9;3,4;2,4
987;11;NAUTICO/PE;OPERARIO/PR;Domingo;1;0;0;2,05;3,1;3,6
987;12;SANTOS/SP;AMERICA/MG;Domingo;1;0;0;2,15;3,2;3,6
987;13;JUVENTUDE/RS;CUIABA/MT;Domingo;0;0;1;2,05;3,1;4,33
987;14;ATLETICO/GO;BOTAFOGO/RJ;Domingo;0;1;0;2,1;3,4;3,5
986;1;FLAMENGO/RJ;PALMEIRAS/SP;Domingo;0;1;0;1,95;3,6;3,8
986;2;CSA/AL;AMERICA/MG;Domingo;0;0;1;3,8;3,1;2,15
986;3;FLUMINENSE/RJ;VILA NOVA/GO;Domingo;1;0;0;1,4;4,2;11
986;4;REMO/PA;CRUZEIRO/MG;Domingo;1;0;0;3,5;3;2,3
986;5;MONACO;NICE;Domingo;1;0;0;1,83;3,5;4,33
986;6;CHELSEA;ARSENAL;Domingo;0;0;1;1,83;3,6;4,33
986;7;GOIAS/GO;RB BRAGANTINO/SP;Domingo;0;0;1;3,05;3,35;2,37
986;8;STRASBOURG;RENNES;Domingo;1;0;0;2,55;3,5;2,7
986;9;FORTALEZA/CE;VITORIA/BA;Domingo;1;0;0;1,4;4,3;7,4
986;10;CORITIBA/PR;SANTOS/SP;Domingo;1;0;0;2,3;3,15;3,4
986;11;JUVENTUDE/RS;SAO PAULO/SP;Domingo;0;1;0;3,95;3,1;2,12
986;12;TOMBENSE/MG;CEARA/CE;Domingo;0;0;1;3,4;2,95;2,3
986;13;REAL SOCIEDAD;BARCELONA;Domingo;0;0;1;3,5;3,5;2,1
986;14;ATLETICO/GO;CUIABA/MT;Domingo;0;1;0;2,15;3,1;3,85
985;1;FLAMENGO/RJ;SAO PAULO/SP;Domingo;1;0;0;1,72;3,8;4,5
985;2;ITUANO/SP;CSA/AL;Domingo;0;1;0;2,6;3;3
985;3;SAMP CORREA/MA;TOMBENSE/MG;Domingo;0;1;0;2,15;3,1;3,75
985;4;GUARANI/SP;SPORT/PE;Domingo;0;1;0;2,37;3;3,3
985;5;AMERICA/MG;JUVENTUDE/RS;Domingo;1;0;0;1,8;3,4;5
985;6;CRB/AL;VASCO DA GAMA/RJ;Domingo;0;1;0;2,5;3,1;3
985;7;CUIABA/MT;FLUMINENSE/RJ;Domingo;0;0;1;2,9;3;2,6
985;8;SANTOS/SP;CORITIBA/PR;Domingo;1;0;0;1,9;3,3;4,5
985;9;PSG;OLYMP DE MARSELHA;Domingo;1;0;0;1,36;5,5;7,5
985;10;SEVILLA;REAL MADRID;Domingo;0;0;1;2,9;3,4;2,45
985;11;ATHLETICO/PR;ATLETICO/MG;Domingo;0;0;1;3,8;3,4;2
985;12;RB BRAGANTINO/SP;ATLETICO/GO;Domingo;1;0;0;1,83;3,5;4,75
985;13;INTERNACIONAL/RS;FORTALEZA/CE;Domingo;1;0;0;1,9;3,4;4,2
985;14;CEARA/CE;BOTAFOGO/RJ;Domingo;0;0;1;1,8;3,75;4,5
984;1;FLAMENGO/RJ;TALLERES;Domingo;1;0;0;1,25;5,75;13
984;2;VILA NOVA/GO;NOVORIZONTINO/SP;Domingo;0;1;0;1,83;3,3;5,25
984;3;LA GUAIRA;CEARA/CE;Domingo;0;0;1;4,33;3,4;1,9
984;4;PALMEIRAS/SP;IND PETROLERO;Domingo;1;0;0;1,09;10;26
984;5;DEFENSA Y JUSTICI;ATLETICO/GO;Domingo;0;0;1;1,85;3,4;4,75
984;6;PENAROL;OLIMPIA;Domingo;1;0;0;1,95;3,4;4,2
984;7;ATLETICO MADRID;MANCHESTER CITY;Domingo;0;1;0;4,75;3,5;1,8
984;8;SANTOS/SP;UN CAT EQUADOR;Domingo;1;0;0;1,51;3,4;5,9
984;9;RACING;CUIABA/MT;Domingo;1;0;0;1,52;3,7;7,5
984;10;RIVER PLATE;FORTALEZA/CE;Domingo;1;0;0;1,69;4,14;5,9
984;11;ATLETICO/MG;AMERICA/MG;Domingo;0;1;0;1,5;4,2;6,65
984;12;CORINTHIANS/SP;DEPORTIVO CALI;Domingo;1;0;0;1,6;3,84;5,85
984;13;JR BARRANQUILLA;FLUMINENSE/RJ;Domingo;1;0;0;2,32;2,8;3,01
984;14;INDEP. DEL VALLE;TOLIMA;Domingo;0;1;0;1,82;3,5;4,54
983;1;MANCHESTER CITY;LIVERPOOL;Domingo;0;1;0;2;3,75;3,5
983;2;CHAPECOENSE/SC;ITUANO/SP;Domingo;0;1;0;2,5;3,1;3,1
983;3;FLUMINENSE/RJ;SANTOS/SP;Domingo;0;1;0;1,8;3,4;5
983;4;SPORT/PE;SAMP CORREA/MA;Domingo;1;0;0;1,61;3,6;6,5
983;5;ATLETICO/GO;FLAMENGO/RJ;Domingo;0;1;0;4,75;3,6;1,75
983;6;PALMEIRAS/SP;CEARA/CE;Domingo;0;0;1;1,45;4,2;8,5
983;7;TOMBENSE/MG;OPERARIO/PR;Domingo;0;1;0;2,87;3;2,7
983;8;CORITIBA/PR;GOIAS/GO;Domingo;1;0;0;1,9;3,3;4,5
983;9;LONDRINA/PR;NAUTICO/PE;Domingo;1;0;0;2,5;3,2;3
983;10;ATLETICO/MG;INTERNACIONAL/RS;Domingo;1;0;0;1,45;4;8,5
983;11;BOTAFOGO/RJ;CORINTHIANS/SP;Domingo;0;0;1;3,5;3;2,3
983;12;FORTALEZA/CE;CUIABA/MT;Domingo;0;0;1;1,66;3,6;5,75
983;13;SAO PAULO/SP;ATHLETICO/PR;Domingo;1;0;0;1,66;3,6;5,5
983;14;AVAI/SC;AMERICA/MG;Domingo;1;0;0;2,9;3;2,7
982;1;CHELSEA;REAL MADRID;Domingo;0;0;1;2;3,4;3,8
982;2;CARACAS;ATHLETICO/PR;Domingo;0;1;0;4,5;3,3;1,85
982;3;BANFIELD;SANTOS/SP;Domingo;1;0;0;2,05;3,3;3,75
982;4;CEARA/CE;INDEPENDIENTE;Domingo;1;0;0;2,1;3,1;4
982;5;SPORTING CRISTAL;FLAMENGO/RJ;Domingo;0;0;1;7,5;4,75;1,4
982;6;ATLETICO/GO;LDU;Domingo;1;0;0;1,9;3,25;4,5
982;7;ALWAYS READY;CORINTHIANS/SP;Domingo;1;0;0;2,6;3,2;2,8
982;8;VILLARREAL;BAYERN DE MUNIQUE;Domingo;1;0;0;5,5;4,2;1,57
982;9;AMERICA/MG;INDEP. DEL VALLE;Domingo;0;0;1;2;3,25;4,2
982;10;RB BRAGANTINO/SP;NACIONAL;Domingo;1;0;0;1,65;3,5;6
982;11;FLUMINENSE/RJ;ORIENTE PETROLERO;Domingo;1;0;0;1,14;7;23
982;12;TOLIMA;ATLETICO/MG;Domingo;0;0;1;5,5;3,25;1,8
982;13;DEPORTIVO TACHIRA;PALMEIRAS/SP;Domingo;0;0;1;8;4,2;1,5
982;14;9 DE OCTUBRE;INTERNACIONAL/RS;Domingo;0;1;0;4,75;3,4;1,83
981;1;PALMEIRAS/SP;SAO PAULO/SP;Domingo;1;0;0;1,66;3,5;5
981;2;SAO JOSE/MA;SAMP CORREA/MA;Domingo;0;1;0;4,75;3,3;1,66
981;3;ITABAIANA/SE;SERGIPE/SE;Domingo;1;0;0;2;3,25;3,25
981;4;GREMIO/RS;YPIRANGA/RS;Domingo;1;0;0;1,57;3,5;5,25
981;5;ATLETICO/MG;CRUZEIRO/MG;Domingo;1;0;0;1,55;3,6;5,75
981;6;BRUSQUE/SC;CAMBURIU/SC;Domingo;0;1;0;1,9;2,87;4,2
981;7;GOIAS/GO;ATLETICO/GO;Domingo;0;0;1;2,45;2,87;2,87
981;8;NAUTICO/PE;SANTA CRUZ/PE;Domingo;0;1;0;2,1;3,1;3,2
981;9;ASA/AL;MURICI/AL;Domingo;1;0;0;2,2;3,1;3,32
981;10;FLUMINENSE/RJ;FLAMENGO/RJ;Domingo;0;1;0;5,5;4;1,5
981;11;SOUSA/PB;BOTAFOGO/PB;Domingo;1;0;0;3,92;2,72;2,5
981;12;CORITIBA/PR;MARINGA/PR;Domingo;1;0;0;1,55;3,3;6,15
981;13;BARCELONA;SEVILLA;Domingo;1;0;0;1,45;4,75;6,5
981;14;FORTALEZA/CE;SPORT/PE;Domingo;1;0;0;1,53;3,8;5,55
980;1;FLUMINENSE/RJ;BOTAFOGO/RJ;Domingo;0;0;1;1,83;3,2;4
980;2;U RONDONOPOLIS/MT;CUIABA/MT;Domingo;0;0;1;7;4;1,4
980;3;LAGARTO FC/SE;SERGIPE/SE;Domingo;0;0;1;1,42;4,08;7,6
980;4;CONFIANCA/SE;ITABAIANA/SE;Domingo;1;0;0;1,42;4,14;7,4
980;5;ATHLETIC CLUB/MG;CRUZEIRO/MG;Domingo;0;0;1;6;3,25;1,57
980;6;CAMBURIU/SC;FIGUEIRENSE/SC;Domingo;1;0;0;2,38;3,1;3,32
980;7;SAMP CORREA/MA;MOTO CLUBE/MA;Domingo;1;0;0;1,88;3,3;3,8
980;8;GAMA/DF;CEILANDIA/DF;Domingo;0;0;1;4;3,3;1,95
980;9;CORITIBA/PR;ATHLETICO/PR;Domingo;0;1;0;2,19;3;3,52
980;10;BRUSQUE/SC;CONCORDIA ATLETIC/SC;Domingo;1;0;0;1,77;3,2;5,05
980;11;BOTAFOGO/PB;SOUSA/PB;Domingo;1;0;0;2,18;3,1;3,98
980;12;BRASILIENSE/DF;CAPITAL/DF;Domingo;0;0;1;1,84;3,3;4,38
980;13;MARINGA/PR;OPERARIO/PR;Domingo;0;1;0;2,95;3,05;2,42
980;14;ATLETICO/MG;CALDENSE/MG;Domingo;1;0;0;1,12;7,4;22
979;1;FLAMENGO/RJ;VASCO DA GAMA/RJ;Domingo;1;0;0;1,33;4,5;8
979;2;ATLETICO/MG;CALDENSE/MG;Domingo;1;0;0;1,12;7,5;15
979;3;ATLETICO/GO;VILA NOVA/GO;Domingo;1;0;0;1,85;3,1;4
979;4;INTERNACIONAL/RS;GREMIO/RS;Domingo;0;0;1;1,83;3,1;4,5
979;5;PATROCINENSE/MG;CRUZEIRO/MG;Domingo;1;0;0;3,6;3;1,95
979;6;BRUSQUE/SC;AVAI/SC;Domingo;0;1;0;2,25;2,7;3,4
979;7;FORTALEZA/CE;CRB/AL;Domingo;1;0;0;1,57;3,5;5
979;8;ATLETICO/BA;SOUSA/PB;Domingo;0;1;0;2,1;3,3;3
979;9;TOTTENHAM;WEST HAM;Domingo;1;0;0;1,66;4;5
979;10;ROMA;LAZIO;Domingo;1;0;0;2,55;3,4;2,75
979;11;RB BRAGANTINO/SP;PALMEIRAS/SP;Domingo;0;1;0;3;2,9;2,3
979;12;ATHLETICO/PR;LONDRINA/PR;Domingo;1;0;0;1,38;4,33;7
979;13;OLYMP DE MARSELHA;NICE;Domingo;1;0;0;2,15;3,3;3,5
979;14;REAL MADRID;BARCELONA;Domingo;0;0;1;2,15;3,75;3,2
978;1;PALMEIRAS/SP;SANTOS/SP;Domingo;1;0;0;1,53;3,75;5,5
978;2;GUARANI/SP;FERROVIARIA/SP;Domingo;1;0;0;2;3,2;3,5
978;3;BRASIL DE PELOTAS/RS;JUVENTUDE/RS;Domingo;1;0;0;3,4;2,87;2,1
978;4;GREMIO/RS;YPIRANGA/RS;Domingo;1;0;0;1,72;3,4;4,2
978;5;NAUTICO/PE;SPORT/PE;Domingo;0;0;1;2,1;3,1;3,2
978;6;CORINTHIANS/SP;PONTE PRETA/SP;Domingo;1;0;0;1,33;4,5;8
978;7;INTER LIMEIRA/SP;SAO BERNARDO/SP;Domingo;1;0;0;2,25;3;3,2
978;8;CALDENSE/MG;ATHLETIC CLUB/MG;Domingo;0;0;1;2,11;3,13;3,54
978;9;VERONA;NAPOLI;Domingo;0;0;1;3,25;3,6;2,15
978;10;WEST HAM;ASTON VILLA;Domingo;1;0;0;2,4;3,25;3,1
978;11;LYON;RENNES;Domingo;0;0;1;2;3,6;3,5
978;12;MIRASSOL/SP;SAO PAULO/SP;Domingo;0;0;1;3,4;3,1;2,05
978;13;VASCO DA GAMA/RJ;RESENDE/RJ;Domingo;1;0;0;1,4;4,2;7
978;14;ITUANO/SP;RB BRAGANTINO/SP;Domingo;1;0;0;3,6;3,2;1,95
977;1;FLAMENGO/RJ;VASCO DA GAMA/RJ;Domingo;1;0;0;1,33;4,33;7,5
977;2;SAO PAULO/SP;CORINTHIANS/SP;Domingo;1;0;0;2,4;3,1;2,9
977;3;BAHIA/BA;SPORT/PE;Domingo;0;0;1;1,83;3,2;4
977;4;FERROVIARIA/SP;SANTOS/SP;Domingo;0;0;1;3;3;3
977;5;YPIRANGA/RS;CAXIAS/RS;Domingo;1;0;0;1,85;3,25;4
977;6;CEARA/CE;CSA/AL;Domingo;1;0;0;1,66;3,3;4,75
977;7;MANCHESTER CITY;MANCHESTER UNITED;Domingo;1;0;0;1,4;4,75;8
977;8;CORITIBA/PR;MARINGA/PR;Domingo;1;0;0;1,65;3,44;5,55
977;9;CASCAVEL/PR;ATHLETICO/PR;Domingo;0;0;1;2,98;2,9;2,52
