Concurso;Jogo;Mandante;Visitante;Data;1;X;2;p(1);p(x);p(2);p(top1);p(top2);p(top3);top1;top2;top3;pred_top1;pred_top2;pred_top3;hit_rank;p_top1;p_top2;p_top3
929;13;BRASIL RS/RS;SAO LUIZ/RS;Domingo;1;0;0;0,465798046;0,289359392;0,244842562;0,465798046;0,289359392;0,244842562;1;0;0;1;X;2;1;0.465798;0.289359;0.244843
929;14;REAL SOCIEDAD;SEVILLA;Domingo;0;0;1;0,336872193;0,285830951;0,377296856;0,377296856;0,336872193;0,285830951;1;0;0;2;1;X;1;0.377297;0.336872;0.285831
930;1;CORITIBA/PR;PARANA/PR;Domingo;1;0;0;0,513618677;0,272373541;0,214007782;0,513618677;0,272373541;0,214007782;1;0;0;1;X;2;1;0.513619;0.272374;0.214008
930;2;CEARA/CE;VITORIA/BA;Domingo;1;0;0;0,645855759;0,241119483;0,113024758;0,645855759;0,241119483;0,113024758;1;0;0;1;X;2;1;0.645856;0.241119;0.113025
930;3;FLAMENGO/RJ;VOLTA REDONDA/RJ;Domingo;1;0;0;0,674056321;0,203714799;0,12222888;0,674056321;0,203714799;0,12222888;1;0;0;1;X;2;1;0.674056;0.203715;0.122229
930;4;ATHLETIC CLUB/MG;ATLETICO/MG;Domingo;0;0;1;0,099061522;0,187695516;0,713242961;0,713242961;0,187695516;0,099061522;1;0;0;2;X;1;1;0.713243;0.187696;0.099062
930;5;FORTALEZA/CE;BAHIA/BA;Domingo;0;1;0;0,399733215;0,290128946;0,310137839;0,399733215;0,310137839;0,290128946;0;0;1;1;2;X;3;0.399733;0.310138;0.290129
930;6;WOLVES;BURNLEY;Domingo;0;0;1;0,462816018;0,28750692;0,249677062;0,462816018;0,28750692;0,249677062;0;0;1;1;X;2;3;0.462816;0.287507;0.249677
930;7;HUESCA;GETAFE;Domingo;0;0;1;0,331712897;0,328281384;0,340005719;0,340005719;0,331712897;0,328281384;1;0;0;2;1;X;1;0.340006;0.331713;0.328281
930;8;RB LEIPZIG;STUTTGART;Domingo;1;0;0;0,693693694;0,171531532;0,134774775;0,693693694;0,171531532;0,134774775;1;0;0;1;X;2;1;0.693694;0.171532;0.134775
930;9;FLUMINENSE/RJ;MADUREIRA/RJ;Domingo;1;0;0;0,521557719;0,23922114;0,23922114;0,521557719;0,23922114;0,23922114;1;0;0;1;2;X;1;0.521558;0.239221;0.239221
930;10;CELTA DE VIGO;OSASUNA;Domingo;1;0;0;0,441345052;0,27111196;0,287542988;0,441345052;0,287542988;0,27111196;1;0;0;1;2;X;1;0.441345;0.287543;0.271112
930;11;LYON;LILLE;Domingo;0;0;1;0,470149254;0,268656716;0,26119403;0,470149254;0,268656716;0,26119403;0;0;1;1;X;2;3;0.470149;0.268657;0.261194
930;12;TOMBENSE/MG;POUSO ALEGRE/MG;Domingo;1;0;0;0,47311828;0,301075269;0,225806452;0,47311828;0,301075269;0,225806452;1;0;0;1;X;2;1;0.473118;0.301075;0.225806
930;13;URT/MG;AMERICA/MG;Domingo;0;0;1;0,152267963;0,277814806;0,569917231;0,569917231;0,277814806;0,152267963;1;0;0;2;X;1;1;0.569917;0.277815;0.152268
930;14;BRAGA;SPORTING PORTUGAL;Domingo;0;0;1;0,361896839;0,313643927;0,324459235;0,361896839;0,324459235;0,313643927;0;1;0;1;2;X;2;0.361897;0.324459;0.313644
931;1;MADUREIRA/RJ;VASCO DA GAMA/RJ;Domingo;1;0;0;0,192634561;0,269121813;0,538243626;0,538243626;0,269121813;0,192634561;0;0;1;2;X;1;3;0.538244;0.269122;0.192635
931;2;BAHIA/BA;CEARA/CE;Domingo;0;0;1;0,389398942;0,298539189;0,31206187;0,389398942;0,31206187;0,298539189;0;1;0;1;2;X;2;0.389399;0.312062;0.298539
931;3;EVERTON;ASTON VILLA;Domingo;0;0;1;0,473684211;0,263157895;0,263157895;0,473684211;0,263157895;0,263157895;0;1;0;1;2;X;2;0.473684;0.263158;0.263158
931;4;RB BRAGANTINO/SP;SANTOS/SP;Domingo;0;1;0;0,459459459;0,27027027;0,27027027;0,459459459;0,27027027;0,27027027;0;1;0;1;2;X;3;0.459459;0.270270;0.270270
931;5;VOLTA REDONDA/RJ;FLAMENGO/RJ;Domingo;0;0;1;0,129032258;0,225806452;0,64516129;0,64516129;0,225806452;0,129032258;1;0;0;2;X;1;1;0.645161;0.225806;0.129032
931;6;BOLOGNA;FIORENTINA;Domingo;0;1;0;0,328952673;0,277674756;0,393372571;0,393372571;0,328952673;0,277674756;0;0;1;2;1;X;3;0.393373;0.328953;0.277675
931;7;SASSUOLO;ATALANTA BERGAMAS;Domingo;0;1;0;0,157780196;0,189336235;0,652883569;0,652883569;0,189336235;0,157780196;0;1;0;2;X;1;2;0.652884;0.189336;0.157780
931;8;MANCHESTER UNITED;LIVERPOOL;Domingo;0;1;0;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;1;0;0;1;2;X;3;0.333333;0.333333;0.333333
931;9;CRUZEIRO/MG;AMERICA/MG;Domingo;0;0;1;0,367638191;0,324020101;0,308341709;0,367638191;0,324020101;0,308341709;0;0;1;1;X;2;3;0.367638;0.324020;0.308342
931;10;SPORT/PE;NAUTICO/PE;Domingo;1;0;0;0,413987063;0,304021749;0,281991188;0,413987063;0,304021749;0,281991188;1;0;0;1;X;2;1;0.413987;0.304022;0.281991
931;11;AFOGADOS/PE;SANTA CRUZ/PE;Domingo;0;1;0;0,242648419;0,29572776;0,461623821;0,461623821;0,29572776;0,242648419;0;1;0;2;X;1;2;0.461624;0.295728;0.242648
931;12;MONACO;LYON;Domingo;0;0;1;0,409788601;0,261809384;0,328402015;0,409788601;0,328402015;0,261809384;0;1;0;1;2;X;2;0.409789;0.328402;0.261809
931;13;BOTAFOGO/RJ;NOVA IGUACU/RJ;Domingo;0;1;0;0,589512876;0,251318647;0,159168477;0,589512876;0,251318647;0,159168477;0;1;0;1;X;2;2;0.589513;0.251319;0.159168
931;14;CORINTHIANS/SP;SAO PAULO/SP;Domingo;0;1;0;0,317710784;0,298111742;0,384177475;0,384177475;0,317710784;0,298111742;0;0;1;2;1;X;3;0.384177;0.317711;0.298112
932;1;ATLETICO/MG;CERRO PORTENO;Domingo;1;0;0;0,656660413;0,225140713;0,118198874;0,656660413;0,225140713;0,118198874;1;0;0;1;X;2;1;0.656660;0.225141;0.118199
932;2;U LA CALERA;VELEZ SARSFIELD;Domingo;0;0;1;0,251386322;0,277264325;0,471349353;0,471349353;0,277264325;0,251386322;1;0;0;2;X;1;1;0.471349;0.277264;0.251386
932;3;SANTOS/SP;THE STRONGEST;Domingo;1;0;0;0,703002233;0,186998594;0,109999173;0,703002233;0,186998594;0,109999173;1;0;0;1;X;2;1;0.703002;0.186999;0.109999
932;4;BAHIA/BA;INDEPENDIENTE;Domingo;0;1;0;0,524010383;0,277417262;0,198572356;0,524010383;0,277417262;0,198572356;0;1;0;1;X;2;2;0.524010;0.277417;0.198572
932;5;BARCELONA;BOCA JUNIORS;Domingo;1;0;0;0,405904059;0,311193112;0,282902829;0,405904059;0,311193112;0,282902829;1;0;0;1;X;2;1;0.405904;0.311193;0.282903
932;6;DEFENSA Y JUSTICI;PALMEIRAS/SP;Domingo;0;0;1;0,16374899;0,247778077;0,588472933;0,588472933;0,247778077;0,16374899;1;0;0;2;X;1;1;0.588473;0.247778;0.163749
932;7;LDU;FLAMENGO/RJ;Domingo;0;0;1;0,302757677;0,260707999;0,436534324;0,436534324;0,302757677;0,260707999;1;0;0;2;1;X;1;0.436534;0.302758;0.260708
932;8;MELGAR;ATHLETICO/PR;Domingo;1;0;0;0,199721927;0,287478531;0,512799542;0,512799542;0,287478531;0,199721927;0;0;1;2;X;1;3;0.512800;0.287479;0.199722
932;9;CHELSEA;REAL MADRID;Domingo;1;0;0;0,454342984;0,280623608;0,265033408;0,454342984;0,280623608;0,265033408;1;0;0;1;X;2;1;0.454343;0.280624;0.265033
932;10;RACING;SAO PAULO/SP;Domingo;0;1;0;0,317995247;0,285201987;0,396802765;0,396802765;0,317995247;0,285201987;0;0;1;2;1;X;3;0.396803;0.317995;0.285202
932;11;BOLIVAR;CEARA/CE;Domingo;0;1;0;0,638297872;0,212765957;0,14893617;0,638297872;0,212765957;0,14893617;0;1;0;1;X;2;2;0.638298;0.212766;0.148936
932;12;INTERNACIONAL/RS;OLIMPIA;Domingo;1;0;0;0,625;0,225;0,15;0,625;0,225;0,15;1;0;0;1;X;2;1;0.625000;0.225000;0.150000
932;13;PONTE PRETA/SP;GUARANI/SP;Domingo;1;0;0;0,413333333;0,293333333;0,293333333;0,413333333;0,293333333;0,293333333;1;0;0;1;2;X;1;0.413333;0.293333;0.293333
932;14;RB BRAGANTINO/SP;TALLERES;Domingo;0;0;1;0,559562298;0,240238747;0,200198955;0,559562298;0,240238747;0,200198955;0;0;1;1;X;2;3;0.559562;0.240239;0.200199
933;1;CEARA/CE;BAHIA/BA;Domingo;0;0;1;0,374843815;0,296126614;0,329029571;0,374843815;0,329029571;0,296126614;0;1;0;1;2;X;2;0.374844;0.329030;0.296127
933;2;VASCO DA GAMA/RJ;MADUREIRA/RJ;Domingo;1;0;0;0,652173913;0,217391304;0,130434783;0,652173913;0,217391304;0,130434783;1;0;0;1;X;2;1;0.652174;0.217391;0.130435
933;3;SAMP CORREA/MA;PINHEIRO ATLETICO/MA;Domingo;0;1;0;0,591122988;0,244437344;0,164439668;0,591122988;0,244437344;0,164439668;0;1;0;1;X;2;2;0.591123;0.244437;0.164440
933;4;INTERNACIONAL/RS;JUVENTUDE/RS;Domingo;1;0;0;0,696594427;0,205882353;0,09752322;0,696594427;0,205882353;0,09752322;1;0;0;1;X;2;1;0.696594;0.205882;0.097523
933;5;VALENCIA CLUB;REAL VALLADOLID;Domingo;1;0;0;0,462816018;0,28750692;0,249677062;0,462816018;0,28750692;0,249677062;1;0;0;1;X;2;1;0.462816;0.287507;0.249677
933;6;WEST HAM;EVERTON;Domingo;0;0;1;0,431765613;0,271395528;0,296838859;0,431765613;0,296838859;0,271395528;0;1;0;1;2;X;2;0.431766;0.296839;0.271396
933;7;VILLARREAL;CELTA DE VIGO;Domingo;0;0;1;0,486659552;0,263607257;0,249733191;0,486659552;0,263607257;0,249733191;0;0;1;1;X;2;3;0.486660;0.263607;0.249733
933;8;JUVENTUS;MILAN;Domingo;0;0;1;0,548471779;0,241890118;0,209638102;0,548471779;0,241890118;0,209638102;0;0;1;1;X;2;3;0.548472;0.241890;0.209638
933;9;ALTOS/PI;PARNAIBA/PI;Domingo;1;0;0;0,479041916;0,28742515;0,233532934;0,479041916;0,28742515;0,233532934;1;0;0;1;X;2;1;0.479042;0.287425;0.233533
933;10;REAL MADRID;SEVILLA;Domingo;0;1;0;0,496688742;0,251655629;0,251655629;0,496688742;0,251655629;0,251655629;0;1;0;1;2;X;3;0.496689;0.251656;0.251656
933;11;AMERICA/MG;CRUZEIRO/MG;Domingo;1;0;0;0,327775519;0,306628711;0,365595771;0,365595771;0,327775519;0,306628711;0;1;0;2;1;X;2;0.365596;0.327776;0.306629
933;12;FLUMINENSE/RJ;PORTUGUESA/RJ;Domingo;1;0;0;0,587136376;0,24953296;0,163330665;0,587136376;0,24953296;0,163330665;1;0;0;1;X;2;1;0.587136;0.249533;0.163331
933;13;BRUSQUE/SC;AVAI/SC;Domingo;1;0;0;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;0,333333333;1;0;0;1;2;X;1;0.333333;0.333333;0.333333
933;14;NOVA IGUACU/RJ;BOTAFOGO/RJ;Domingo;0;0;1;0,172989378;0,250379363;0,576631259;0,576631259;0,250379363;0,172989378;1;0;0;2;X;1;1;0.576631;0.250379;0.172989
934;1;SANTOS/SP;BOCA JUNIORS;Domingo;1;0;0;0,274390244;0,31097561;0,414634146;0,414634146;0,31097561;0,274390244;0;0;1;2;X;1;3;0.414634;0.310976;0.274390
934;2;METROPOLITANOS;ATHLETICO/PR;Domingo;0;0;1;0,130383341;0,240179839;0,62943682;0,62943682;0,240179839;0,130383341;1;0;0;2;X;1;1;0.629437;0.240180;0.130383
934;3;TALLERES;TOLIMA;Domingo;0;1;0;0,55401662;0,247768544;0,198214835;0,55401662;0,247768544;0,198214835;0;1;0;1;X;2;2;0.554017;0.247769;0.198215
934;4;INDEP. DEL VALLE;PALMEIRAS/SP;Domingo;0;0;1;0,396378245;0,276298953;0,327322802;0,396378245;0,327322802;0,276298953;0;1;0;1;2;X;2;0.396378;0.327323;0.276299
934;5;RB BRAGANTINO/SP;EMELEC;Domingo;1;0;0;0,568720379;0,260663507;0,170616114;0,568720379;0,260663507;0,170616114;1;0;0;1;X;2;1;0.568720;0.260664;0.170616
934;6;BOLOGNA;GENOA;Domingo;0;0;1;0,393939394;0,290909091;0,315151515;0,393939394;0,315151515;0,290909091;0;1;0;1;2;X;2;0.393939;0.315152;0.290909
934;7;INTER DE MILAO;ROMA;Domingo;1;0;0;0,574638151;0,225750702;0,199611147;0,574638151;0,225750702;0,199611147;1;0;0;1;X;2;1;0.574638;0.225751;0.199611
934;8;SASSUOLO;JUVENTUS;Domingo;0;0;1;0,199611147;0,225750702;0,574638151;0,574638151;0,225750702;0,199611147;1;0;0;2;X;1;1;0.574638;0.225751;0.199611
934;9;CHELSEA;ARSENAL;Domingo;0;0;1;0,559481743;0,250294464;0,190223793;0,559481743;0,250294464;0,190223793;0;0;1;1;X;2;3;0.559482;0.250294;0.190224
934;10;RENTISTAS;SAO PAULO/SP;Domingo;0;1;0;0,143712575;0,20758483;0,648702595;0,648702595;0,20758483;0,143712575;0;1;0;2;X;1;2;0.648703;0.207585;0.143713
934;11;CEARA/CE;ARSENAL D SARANDI;Domingo;0;1;0;0,591335647;0,25131765;0,157346703;0,591335647;0,25131765;0,157346703;0;1;0;1;X;2;2;0.591336;0.251318;0.157347
934;12;FLUMINENSE/RJ;SANTA FE;Domingo;1;0;0;0,524010383;0,277417262;0,198572356;0,524010383;0,277417262;0,198572356;1;0;0;1;X;2;1;0.524010;0.277417;0.198572
934;13;JR BARRANQUILLA;RIVER PLATE;Domingo;0;1;0;0,209580838;0,251497006;0,538922156;0,538922156;0,251497006;0,209580838;0;1;0;2;X;1;2;0.538922;0.251497;0.209581
934;14;ATLETICO NACIONAL;NACIONAL;Domingo;0;1;0;0,551808706;0,260576334;0,18761496;0,551808706;0,260576334;0,18761496;0;1;0;1;X;2;2;0.551809;0.260576;0.187615
935;1;ROMA;LAZIO;Domingo;1;0;0;0,316091954;0,252873563;0,431034483;0,431034483;0,316091954;0,252873563;0;1;0;2;1;X;2;0.431034;0.316092;0.252874
935;2;CEARA/CE;FORTALEZA/CE;Domingo;0;0;1;0,262288323;0,259341263;0,478370413;0,478370413;0,262288323;0,259341263;1;0;0;2;1;X;1;0.478370;0.262288;0.259341
935;3;FLUMINENSE/RJ;FLAMENGO/RJ;Domingo;0;1;0;0,188414277;0,255705091;0,555880632;0,555880632;0,255705091;0,188414277;0;1;0;2;X;1;2;0.555881;0.255705;0.188414
935;4;04 DE JULHO/PI;FLAMENGO/PI;Domingo;1;0;0;0,466666667;0,266666667;0,266666667;0,466666667;0,266666667;0,266666667;1;0;0;1;2;X;1;0.466667;0.266667;0.266667
935;5;UDINESE;SAMPDORIA;Domingo;0;0;1;0,393258427;0,269662921;0,337078652;0,393258427;0,337078652;0,269662921;0;1;0;1;2;X;2;0.393258;0.337079;0.269663
935;6;TOTTENHAM;WOLVES;Domingo;1;0;0;0,634039198;0,219644064;0,146316738;0,634039198;0,219644064;0,146316738;1;0;0;1;X;2;1;0.634039;0.219644;0.146317
935;7;BOTAFOGO/RJ;VASCO DA GAMA/RJ;Domingo;0;0;1;0,310081466;0,320773931;0,369144603;0,369144603;0,320773931;0,310081466;1;0;0;2;X;1;1;0.369145;0.320774;0.310081
935;8;VILLARREAL;SEVILLA;Domingo;1;0;0;0,396378245;0,276298953;0,327322802;0,396378245;0,327322802;0,276298953;1;0;0;1;2;X;1;0.396378;0.327323;0.276299
935;9;RB LEIPZIG;WOLFSBURG;Domingo;0;1;0;0,450928382;0,270557029;0,278514589;0,450928382;0,278514589;0,270557029;0;0;1;1;2;X;3;0.450928;0.278515;0.270557
935;10;INTERNACIONAL/RS;GREMIO/RS;Domingo;0;0;1;0,378818737;0,315682281;0,305498982;0,378818737;0,315682281;0,305498982;0;0;1;1;X;2;3;0.378819;0.315682;0.305499
935;11;SPORT/PE;NAUTICO/PE;Domingo;0;1;0;0,383584244;0,30315529;0,313260466;0,383584244;0,313260466;0,30315529;0;0;1;1;2;X;3;0.383584;0.313260;0.303155
935;12;GREMIO ANAPOLIS/GO;VILA NOVA/GO;Domingo;0;1;0;0,213523132;0,323843416;0,462633452;0,462633452;0,323843416;0,213523132;0;1;0;2;X;1;2;0.462633;0.323843;0.213523
935;13;SAMP CORREA/MA;MOTO CLUBE/MA;Domingo;1;0;0;0,515514775;0,285876375;0,19860885;0,515514775;0,285876375;0,19860885;1;0;0;1;X;2;1;0.515515;0.285876;0.198609
935;14;AMERICA/MG;ATLETICO/MG;Domingo;0;1;0;0,208520327;0,264321542;0,527158131;0,527158131;0,264321542;0,208520327;0;1;0;2;X;1;2;0.527158;0.264322;0.208520
936;1;NACIONAL;UNIVERS CATOLICA;Domingo;1;0;0;0,302623161;0,275111964;0,422264875;0,422264875;0,302623161;0,275111964;0;1;0;2;1;X;2;0.422265;0.302623;0.275112
936;2;THE STRONGEST;SANTOS/SP;Domingo;1;0;0;0,519835841;0,233926129;0,24623803;0,519835841;0,24623803;0,233926129;1;0;0;1;2;X;1;0.519836;0.246238;0.233926
936;3;PALMEIRAS/SP;DEFENSA Y JUSTICI;Domingo;0;0;1;0,472913616;0,248901903;0,27818448;0,472913616;0,27818448;0,248901903;0;1;0;1;2;X;2;0.472914;0.278184;0.248902
936;4;INDEPENDIENTE;BAHIA/BA;Domingo;1;0;0;0,465753425;0,267123288;0,267123288;0,465753425;0,267123288;0,267123288;1;0;0;1;2;X;1;0.465753;0.267123;0.267123
936;5;FLUMINENSE/RJ;JR BARRANQUILLA;Domingo;0;0;1;0,526315789;0,263157895;0,210526316;0,526315789;0,263157895;0,210526316;0;0;1;1;X;2;3;0.526316;0.263158;0.210526
936;6;SAO PAULO/SP;RACING;Domingo;0;0;1;0,48951049;0,265734266;0,244755245;0,48951049;0,265734266;0,244755245;0;0;1;1;X;2;3;0.489510;0.265734;0.244755
936;7;TALLERES;RB BRAGANTINO/SP;Domingo;0;0;1;0,398112398;0,286143286;0,315744316;0,398112398;0,315744316;0,286143286;0;1;0;1;2;X;2;0.398112;0.315744;0.286143
936;8;EVERTON;WOLVES;Domingo;1;0;0;0,517875475;0,263253366;0,218871159;0,517875475;0,263253366;0,218871159;1;0;0;1;X;2;1;0.517875;0.263253;0.218871
936;9;MONACO;PSG;Domingo;0;0;1;0,219287559;0,253204035;0,527508406;0,527508406;0,253204035;0,219287559;1;0;0;2;X;1;1;0.527508;0.253204;0.219288
936;10;ATLETICO/GO;CLUB LIBERTAD;Domingo;0;1;0;0,465753425;0,267123288;0,267123288;0,465753425;0,267123288;0,267123288;0;1;0;1;2;X;3;0.465753;0.267123;0.267123
936;11;FLAMENGO/RJ;LDU;Domingo;0;1;0;0,754527163;0,153420523;0,092052314;0,754527163;0,153420523;0,092052314;0;1;0;1;X;2;2;0.754527;0.153421;0.092052
936;12;CERRO PORTENO;ATLETICO/MG;Domingo;0;0;1;0,293887913;0,26869752;0,437414567;0,437414567;0,293887913;0,26869752;1;0;0;2;1;X;1;0.437415;0.293888;0.268698
936;13;ATHLETICO/PR;MELGAR;Domingo;1;0;0;0,650759219;0,227765727;0,121475054;0,650759219;0,227765727;0,121475054;1;0;0;1;X;2;1;0.650759;0.227766;0.121475
936;14;ROSARIO CENTRAL;HUACHIPATO;Domingo;1;0;0;0,583968081;0,258614436;0,157417483;0,583968081;0,258614436;0,157417483;1;0;0;1;X;2;1;0.583968;0.258614;0.157417
937;1;VASCO DA GAMA/RJ;BOTAFOGO/RJ;Domingo;0;0;1;0,458598726;0,286624204;0,25477707;0,458598726;0,286624204;0,25477707;0;0;1;1;X;2;3;0.458599;0.286624;0.254777
937;2;MANAUS/AM;S RAIMUNDO/AM;Domingo;1;0;0;0,717391304;0,163043478;0,119565217;0,717391304;0,163043478;0,119565217;1;0;0;1;X;2;1;0.717391;0.163043;0.119565
937;3;ATLETICO/MG;AMERICA/MG;Domingo;0;1;0;0,603213708;0,240660391;0,156125901;0,603213708;0,240660391;0,156125901;0;1;0;1;X;2;2;0.603214;0.240660;0.156126
937;4;CRB/AL;CSA/AL;Domingo;0;1;0;0,405405405;0,27027027;0,324324324;0,405405405;0,324324324;0,27027027;0;0;1;1;2;X;3;0.405405;0.324324;0.270270
937;5;FLAMENGO/RJ;FLUMINENSE/RJ;Domingo;1;0;0;0,60216231;0,230327084;0,167510606;0,60216231;0,230327084;0,167510606;1;0;0;1;X;2;1;0.602162;0.230327;0.167511
937;6;CUIABA ESPORTE CL/MT;OPERARIO/MT;Domingo;0;1;0;0,615193026;0,242839352;0,141967621;0,615193026;0,242839352;0,141967621;0;1;0;1;X;2;2;0.615193;0.242839;0.141968
937;7;MOTO CLUBE/MA;SAMP CORREA/MA;Domingo;0;0;1;0,271828666;0,308072488;0,420098847;0,420098847;0,308072488;0,271828666;1;0;0;2;X;1;1;0.420099;0.308072;0.271829
937;8;ATALANTA BERGAMAS;MILAN;Domingo;0;0;1;0,399098507;0,222556109;0,378345385;0,399098507;0,378345385;0,222556109;0;1;0;1;2;X;2;0.399099;0.378345;0.222556
937;9;GREMIO/RS;INTERNACIONAL/RS;Domingo;0;1;0;0,379485015;0,299915576;0,320599409;0,379485015;0,320599409;0,299915576;0;0;1;1;2;X;3;0.379485;0.320599;0.299916
937;10;VILA NOVA/GO;GREMIO ANAPOLIS/GO;Domingo;0;1;0;0,568720379;0,260663507;0,170616114;0,568720379;0,260663507;0,170616114;0;1;0;1;X;2;2;0.568720;0.260664;0.170616
937;11;NAUTICO/PE;SPORT/PE;Domingo;0;1;0;0,387959866;0,2909699;0,321070234;0,387959866;0,321070234;0,2909699;0;0;1;1;2;X;3;0.387960;0.321070;0.290970
937;12;SAO PAULO/SP;PALMEIRAS/SP;Domingo;1;0;0;0,426859186;0,300834093;0,272306722;0,426859186;0,300834093;0,272306722;1;0;0;1;X;2;1;0.426859;0.300834;0.272307
937;13;ABC/RN;AMERICA/RN;Domingo;1;0;0;0,384120508;0,28244155;0,333437941;0,384120508;0,333437941;0,28244155;1;0;0;1;2;X;1;0.384121;0.333438;0.282442
937;14;PAYSANDU/PA;TUNA LUSO/PA;Domingo;1;0;0;0,607361963;0,21595092;0,176687117;0,607361963;0,21595092;0,176687117;1;0;0;1;X;2;1;0.607362;0.215951;0.176687
938;1;RIVER PLATE;FLUMINENSE/RJ;Domingo;0;0;1;0,518292683;0,274390244;0,207317073;0,518292683;0,274390244;0,207317073;0;0;1;1;X;2;3;0.518293;0.274390;0.207317
938;2;SANTA FE;JR BARRANQUILLA;Domingo;0;1;0;0,163936566;0,235658814;0,600404621;0,600404621;0,235658814;0,163936566;0;1;0;2;X;1;2;0.600405;0.235659;0.163937
938;3;NEWELL'S OLD BOYS;ATLETICO/GO;Domingo;0;1;0;0,309209229;0,299546441;0,391244331;0,391244331;0,309209229;0,299546441;0;0;1;2;1;X;3;0.391244;0.309209;0.299546
938;4;CERRO PORTENO;AMERICA DE CALI;Domingo;1;0;0;0,470149254;0,268656716;0,26119403;0,470149254;0,268656716;0,26119403;1;0;0;1;X;2;1;0.470149;0.268657;0.261194
938;5;TOLIMA;RB BRAGANTINO/SP;Domingo;0;0;1;0,18761496;0,260576334;0,551808706;0,551808706;0,260576334;0,18761496;1;0;0;2;X;1;1;0.551809;0.260576;0.187615
938;6;VILLARREAL;MANCHESTER UNITED;Domingo;0;1;0;0,21026241;0,278288484;0,511449106;0,511449106;0,278288484;0,21026241;0;1;0;2;X;1;2;0.511449;0.278288;0.210262
938;7;CHAPECOENSE/SC;AVAI/SC;Domingo;0;1;0;0,461570163;0,281269318;0,257160519;0,461570163;0,281269318;0,257160519;0;1;0;1;X;2;2;0.461570;0.281269;0.257161
938;8;OLIMPIA;DEPORTIVO TACHIRA;Domingo;1;0;0;0,691411936;0,197962154;0,11062591;0,691411936;0,197962154;0,11062591;1;0;0;1;X;2;1;0.691412;0.197962;0.110626
938;9;INTERNACIONAL/RS;ALWAYS READY;Domingo;0;1;0;0,853585057;0,092187186;0,054227757;0,853585057;0,092187186;0,054227757;0;1;0;1;X;2;2;0.853585;0.092187;0.054228
938;10;BAHIA/BA;CITY TORQUE;Domingo;0;0;1;0,582901554;0,260686528;0,156411917;0,582901554;0,260686528;0,156411917;0;0;1;1;X;2;3;0.582902;0.260687;0.156412
938;11;BARCELONA;SANTOS/SP;Domingo;1;0;0;0,435940428;0,28839136;0,275668212;0,435940428;0,28839136;0,275668212;1;0;0;1;X;2;1;0.435940;0.288391;0.275668
938;12;CORINTHIANS/SP;RIVER PLATE;Domingo;1;0;0;0,707324741;0,188148381;0,104526878;0,707324741;0,188148381;0,104526878;1;0;0;1;X;2;1;0.707325;0.188148;0.104527
938;13;UNIVERS CATOLICA;ATLETICO NACIONAL;Domingo;1;0;0;0,375644995;0,288957688;0,335397317;0,375644995;0,335397317;0,288957688;1;0;0;1;2;X;1;0.375645;0.335397;0.288958
938;14;NACIONAL;ARGENTINOS JR;Domingo;1;0;0;0,543215838;0,249154998;0,207629165;0,543215838;0,249154998;0,207629165;1;0;0;1;X;2;1;0.543216;0.249155;0.207629
939;1;MANCHESTER CITY;CHELSEA;Domingo;0;0;1;0,492040521;0,286541245;0,221418234;0,492040521;0,286541245;0,221418234;0;0;1;1;X;2;3;0.492041;0.286541;0.221418
939;2;CONFIANCA/SE;CRUZEIRO/MG;Domingo;1;0;0;0,23118128;0,312094728;0,456723992;0,456723992;0,312094728;0,23118128;0;0;1;2;X;1;3;0.456724;0.312095;0.231181
939;3;CORITIBA/PR;AVAI/SC;Domingo;1;0;0;0,380664653;0,317220544;0,302114804;0,380664653;0,317220544;0,302114804;1;0;0;1;X;2;1;0.380665;0.317221;0.302115
939;4;CUIABA/MT;JUVENTUDE/RS;Domingo;0;1;0;0,436241611;0,302013423;0,261744966;0,436241611;0,302013423;0,261744966;0;1;0;1;X;2;2;0.436242;0.302013;0.261745
939;5;BAHIA/BA;SANTOS/SP;Domingo;1;0;0;0,391968326;0,296945701;0,311085973;0,391968326;0,311085973;0,296945701;1;0;0;1;2;X;1;0.391968;0.311086;0.296946
939;6;SAO PAULO/SP;FLUMINENSE/RJ;Domingo;0;1;0;0,511863182;0,29055763;0,197579188;0,511863182;0,29055763;0,197579188;0;1;0;1;X;2;2;0.511863;0.290558;0.197579
939;7;ATLETICO/MG;FORTALEZA/CE;Domingo;0;0;1;0,648710625;0,223277145;0,12801223;0,648710625;0,223277145;0,12801223;0;0;1;1;X;2;3;0.648711;0.223277;0.128012
939;8;BRUSQUE/SC;PONTE PRETA/SP;Domingo;1;0;0;0,37037037;0,314814815;0,314814815;0,37037037;0,314814815;0,314814815;1;0;0;1;2;X;1;0.370370;0.314815;0.314815
939;9;FLAMENGO/RJ;PALMEIRAS/SP;Domingo;1;0;0;0,5152458;0,271935283;0,212818917;0,5152458;0,271935283;0,212818917;1;0;0;1;X;2;1;0.515246;0.271935;0.212819
939;10;CEARA/CE;GREMIO/RS;Domingo;1;0;0;0,251837849;0,297626549;0,450535602;0,450535602;0,297626549;0,251837849;0;0;1;2;X;1;3;0.450536;0.297627;0.251838
939;11;ATHLETICO/PR;AMERICA/MG;Domingo;1;0;0;0,391982183;0,308685969;0,299331849;0,391982183;0,308685969;0,299331849;1;0;0;1;X;2;1;0.391982;0.308686;0.299332
